"draw","median_patient_mean_difference"
1221,-0.114217289158328
1222,-0.0957068551304585
1223,-0.130503312165815
1224,-0.056311620628065
1225,-0.0963892305244875
1226,-0.11433807544792
1227,-0.122569952415424
1228,-0.0940196741287612
1229,-0.108163498393176
1230,-0.113625840155371
1231,-0.0971096246761153
1232,-0.0999883514766585
1233,-0.0875043179609049
1234,-0.0939613530813893
1235,-0.118232005976495
1236,-0.105666458061126
1237,-0.104630579928719
1238,-0.110730922399775
1239,-0.112699420674817
1240,-0.105327091942819
1241,-0.106594747564663
1242,-0.102455561211717
1243,-0.106699255309803
1244,-0.114668225877656
1245,-0.129209737640352
1246,-0.101293586568896
1247,-0.114154045834878
1248,-0.121239196701437
1249,-0.138127440306965
1250,-0.118437236176582
1251,-0.095209943442002
1252,-0.107780339642272
1253,-0.124841705485351
1254,-0.0805891139930155
1255,-0.118336998273475
1256,-0.116741405440915
1257,-0.106553364060031
1258,-0.115051857178684
1259,-0.130012617770563
1260,-0.103684800983424
1261,-0.106891454194902
1262,-0.0940689077299508
1263,-0.106884839469829
1264,-0.119481484615557
1265,-0.103478661708914
1266,-0.111999502190321
1267,-0.133169181392588
1268,-0.0917191348719155
1269,-0.112462956955406
1270,-0.125317921398819
1271,-0.0950792444620768
1272,-0.102249667751811
1273,-0.0809529244956666
1274,-0.117163530769276
1275,-0.106312449394594
1276,-0.111500516045924
1277,-0.124901837429106
1278,-0.116289532914187
1279,-0.126689577094094
1280,-0.10911370946699
1281,-0.0857279765200514
1282,-0.112151916201524
1283,-0.120637619235467
1284,-0.0989346580899108
1285,-0.125533972422032
1286,-0.122659746883281
1287,-0.130557551739304
1288,-0.104739085463647
1289,-0.11578346389155
1290,-0.0772571536041048
1291,-0.112925174559159
1292,-0.110469511369668
1293,-0.114903583384882
1294,-0.107670869350242
1295,-0.108751860516526
1296,-0.114125272301386
1297,-0.118144177688528
1298,-0.116170321595752
1299,-0.121988980872544
1300,-0.0910466901832141
1301,-0.123894494035719
1302,-0.096296233677976
1303,-0.0996011322621108
1304,-0.092456892103344
1305,-0.131062449727938
1306,-0.136932090917715
1307,-0.126603642814588
1308,-0.099930074842641
1309,-0.107143755783579
1310,-0.078560032656081
1311,-0.115018889994589
1312,-0.139490060625573
1313,-0.123400470513887
1314,-0.114380115858648
1315,-0.112993535896089
1316,-0.118887218542355
1317,-0.111040638774011
1318,-0.106600118840905
1319,-0.102611710458436
1320,-0.120719366202301
1321,-0.106273625148789
1322,-0.0903519441485131
1323,-0.130734810007987
1324,-0.131343633503428
1325,-0.0990438073561951
1326,-0.107298972963925
1327,-0.0925139273535955
1328,-0.109047400990985
1329,-0.120617023054055
1330,-0.0914194474779065
1331,-0.113549852915665
1332,-0.0838031543671594
1333,-0.122057023292761
1334,-0.113987795956714
1335,-0.140755635385192
1336,-0.126902462736945
1337,-0.111650096729899
1338,-0.0935666007532395
1339,-0.123348677872836
1340,-0.0940763252594489
1341,-0.113550188996123
1342,-0.110838093961052
1343,-0.128223561687432
1344,-0.0968194499922393
1345,-0.127385954867743
1346,-0.107355859426628
1347,-0.0817668540309901
1348,-0.106551673076006
1349,-0.0919121938544923
1350,-0.117268851449477
1351,-0.101163294603786
1352,-0.131981494318622
1353,-0.106839921395777
1354,-0.139030561269197
1355,-0.112261503125149
1356,-0.116279116292013
1357,-0.119728462443386
1358,-0.124684818033588
1359,-0.110021245130857
1360,-0.102800774788061
1361,-0.12487111216143
1362,-0.125590756055371
1363,-0.0971682484442569
1364,-0.112027289437749
1365,-0.120690314593919
1366,-0.115217568475951
1367,-0.108530575442742
1368,-0.116275229689721
1369,-0.112948407957149
1370,-0.115677262452674
1371,-0.0682645368184391
1372,-0.090848337535783
1373,-0.12171526114969
1374,-0.100221147530255
1375,-0.111628449045398
1376,-0.102237653565074
1377,-0.114307817376449
1378,-0.122237354658168
1379,-0.137284106388076
1380,-0.0965318763924806
1381,-0.103401568603607
1382,-0.121571914615878
1383,-0.107113624701905
1384,-0.078171419356749
1385,-0.0924858123531988
1386,-0.117747385804787
1387,-0.134000492593197
1388,-0.127514845725833
1389,-0.105546504118903
1390,-0.101343020526897
1391,-0.106333746454391
1392,-0.106812697825552
1393,-0.104239393574405
1394,-0.101080364609182
1395,-0.093829475117551
1396,-0.120440162050116
1397,-0.131983837278582
1398,-0.11815084507101
1399,-0.0919698247882694
1400,-0.115580502998273
1401,-0.0981564361908966
1402,-0.100114304720293
1403,-0.102273149298731
1404,-0.104392251691214
1405,-0.112254636860809
1406,-0.114757162373012
1407,-0.0966239222675415
1408,-0.123004140830857
1409,-0.0905292174398331
1410,-0.0940533663296762
1411,-0.107091861637681
1412,-0.135447045164203
1413,-0.112157977828451
1414,-0.103503056848559
1415,-0.109163067317843
1416,-0.0737186885371508
1417,-0.0863121523424236
1418,-0.103324488484149
1419,-0.100509406796925
1420,-0.129588160105714
1421,-0.103094610693016
1422,-0.130844372430396
1423,-0.104023208686453
1424,-0.104216379605949
1425,-0.107703193125499
1426,-0.108400751652379
1427,-0.101883930156545
1428,-0.0997404340378129
1429,-0.0974812191556043
1430,-0.138495382886365
1431,-0.107477928035595
1432,-0.101361797399901
1433,-0.102389210877791
1434,-0.119714514449511
1435,-0.117139605212838
1436,-0.10119619407117
1437,-0.125941237314748
1438,-0.116111705708109
1439,-0.0971673972625448
1440,-0.110699191422838
1441,-0.0973348531371069
1442,-0.109694673229322
1443,-0.13900751082851
1444,-0.101530888070199
1445,-0.105648874996882
1446,-0.106901877693446
1447,-0.108344453279228
1448,-0.0861975021112814
1449,-0.0982641591361747
1450,-0.0804720314806121
1451,-0.0895286267973917
1452,-0.134379476140119
1453,-0.106706969028411
1454,-0.135103486802187
1455,-0.120414259680644
1456,-0.110127059510831
1457,-0.0899311029269541
1458,-0.0942096390858174
1459,-0.074426140987104
1460,-0.0977663896688838
1461,-0.085317390681252
1462,-0.112100045352266
1463,-0.0937131058135099
1464,-0.11334325495604
1465,-0.103920419722824
1466,-0.0909977766209668
1467,-0.114872244247257
1468,-0.106280794021033
1469,-0.102947478358457
1470,-0.124109515903125
1471,-0.0822985065357858
1472,-0.132351983352741
1473,-0.101536931475648
1474,-0.11167447801877
1475,-0.113548870921683
1476,-0.123190862771394
1477,-0.104149714402211
1478,-0.124017616332744
1479,-0.0977851250290332
1480,-0.0772088844190979
1481,-0.115242258233916
1482,-0.102982812125351
1483,-0.105509878644917
1484,-0.0951258302175539
1485,-0.107750741294944
1486,-0.114383356996171
1487,-0.126108901666208
1488,-0.0989200378332033
1489,-0.123702222047207
1490,-0.111950622110308
1491,-0.0999163326447282
1492,-0.107537890193671
1493,-0.110768067573009
1494,-0.102394373126082
1495,-0.121159504781217
1496,-0.106977955105937
1497,-0.125791827421284
1498,-0.101966356255428
1499,-0.111194904475882
1500,-0.107415045043144
1501,-0.112730426119426
1502,-0.112625516669513
1503,-0.130210518292797
1504,-0.0989675522276222
1505,-0.110710444179871
1506,-0.105887658719649
1507,-0.13416377425061
1508,-0.0900680762878955
1509,-0.123565971835788
1510,-0.127369196117542
1511,-0.115778567495474
1512,-0.103103858998976
1513,-0.118036798418357
1514,-0.106533412230708
1515,-0.122833116020852
1516,-0.103761034443503
1517,-0.112145801801551
1518,-0.106470744833593
1519,-0.114923317940219
1520,-0.114443971376808
1521,-0.121902752434596
1522,-0.125477634396827
1523,-0.10628617624851
1524,-0.118137154091556
1525,-0.103326485952707
1526,-0.111043862076399
1527,-0.100060927722194
1528,-0.0857942216670606
1529,-0.0993907002587926
1530,-0.0879549999414019
1531,-0.11776029970612
1532,-0.120046963425143
1533,-0.116964017302726
1534,-0.11957630026973
1535,-0.103566648029254
1536,-0.0931756435393186
1537,-0.0871849576763459
1538,-0.112385685073456
1539,-0.106617690362794
1540,-0.104460534372438
1541,-0.108711624308029
1542,-0.114072485794703
1543,-0.0735478930172158
1544,-0.126094131562782
1545,-0.123372525438773
1546,-0.114506728949807
1547,-0.112373999899647
1548,-0.0907108635507012
1549,-0.114131354663846
1550,-0.11860844971183
1551,-0.113943179873418
1552,-0.119563966123986
1553,-0.106895417019625
1554,-0.100872183864345
1555,-0.0918763430448954
1556,-0.107451494490713
1557,-0.0851978865903316
1558,-0.118063509187864
1559,-0.0975031398681007
1560,-0.107146605315819
1561,-0.102362272309758
1562,-0.127371257275516
1563,-0.101463766308534
1564,-0.106451308081097
1565,-0.120291632063117
1566,-0.0878224580660696
1567,-0.121044717863895
1568,-0.112656470661294
1569,-0.0741274729948474
1570,-0.0799082235197529
1571,-0.0960499017583452
1572,-0.112659436186294
1573,-0.115414994578853
1574,-0.114520382538519
1575,-0.11018283882615
1576,-0.117457778777652
1577,-0.121289263076163
1578,-0.118962129829508
1579,-0.120859008428085
1580,-0.115796473384388
1581,-0.109877655412608
1582,-0.121711675755104
1583,-0.121796975651578
1584,-0.11687968860885
1585,-0.122726149474576
1586,-0.112298396657648
1587,-0.0952082475433056
1588,-0.110997227117293
1589,-0.124712656896119
1590,-0.0970342433913644
1591,-0.0898039971317799
1592,-0.0720323190036196
1593,-0.0893524340321166
1594,-0.118169659081526
1595,-0.12516282412359
1596,-0.120040991428442
1597,-0.123377985707737
1598,-0.110285784548047
1599,-0.135225339494901
1600,-0.108222862815866
1601,-0.122701497914741
1602,-0.0745964494865177
1603,-0.0910240571491509
1604,-0.0965888450014422
1605,-0.116145076825844
1606,-0.11961137755445
1607,-0.0832072130841303
1608,-0.124913891879512
1609,-0.124434239121392
1610,-0.0857005087563518
1611,-0.0990625279551181
1612,-0.105885365539382
1613,-0.102090540580909
1614,-0.102971024309882
1615,-0.113096251243486
1616,-0.090023301110711
1617,-0.099717942503933
1618,-0.122916985365125
1619,-0.0854246471545192
1620,-0.134275454435113
1621,-0.112109075321008
1622,-0.125234637594881
1623,-0.0950501006271654
1624,-0.11412540838183
1625,-0.106121854561551
1626,-0.102947828199564
1627,-0.0928383399031819
1628,-0.0910063362823238
1629,-0.104939398812001
1630,-0.0885558583209437
1631,-0.131720918468382
1632,-0.112532641909048
1633,-0.0906607615075583
1634,-0.116120891869796
1635,-0.105738117564645
1636,-0.124556334873587
1637,-0.121514719385194
1638,-0.0979211895332035
1639,-0.10900302277332
1640,-0.118668525701677
1641,-0.0970427078910651
1642,-0.108636533479416
1643,-0.100471951745709
1644,-0.10163996711128
1645,-0.119391999589596
1646,-0.127407004836044
1647,-0.103381204741623
1648,-0.0952331949918137
1649,-0.107084213648137
1650,-0.0947446637728368
1651,-0.128701872407366
1652,-0.119509989133829
1653,-0.0956139294317352
1654,-0.10206659879735
1655,-0.0981317814865309
1656,-0.106216991283211
1657,-0.107149183801878
1658,-0.105754760842976
1659,-0.104103783243079
1660,-0.123352307373053
1661,-0.108781380518055
1662,-0.118674467818218
1663,-0.111975605412631
1664,-0.117001685969792
1665,-0.0924855977062657
1666,-0.137118190880991
1667,-0.107807988022475
1668,-0.11592847617105
1669,-0.11195243059241
1670,-0.0869429946930163
1671,-0.0986710408775101
1672,-0.140298895337796
1673,-0.0968655465683262
1674,-0.116838128967109
1675,-0.136862471729321
1676,-0.113393712836074
1677,-0.1000812559542
1678,-0.100184008949979
1679,-0.102408921256026
1680,-0.103336938691316
1681,-0.122550083391066
1682,-0.122121083000745
1683,-0.114617815481929
1684,-0.0873881953972124
1685,-0.124817090852827
1686,-0.107813322981507
1687,-0.113584883844005
1688,-0.108347481820362
1689,-0.0932765846458209
1690,-0.113746238375443
1691,-0.123964993403948
1692,-0.134148509894049
1693,-0.0793509920196767
1694,-0.126761438888323
1695,-0.130707025602618
1696,-0.12225546535799
1697,-0.0891774652630076
1698,-0.122529021475847
1699,-0.113179758764293
1700,-0.115958197805295
1701,-0.123963388092477
1702,-0.103176376240032
1703,-0.0892705833778255
1704,-0.115261400545063
1705,-0.101660767998284
1706,-0.0943343438654327
1707,-0.112965246900164
1708,-0.0850907658286886
1709,-0.108453431138021
1710,-0.124169874417579
1711,-0.117602012130349
1712,-0.0919145495887044
1713,-0.125002969092698
1714,-0.130372077003594
1715,-0.0874220211454489
1716,-0.111857447721239
1717,-0.121906701282219
1718,-0.104638367819158
1719,-0.124198156955853
1720,-0.111832061524063
1721,-0.101935162026087
1722,-0.117311452317827
1723,-0.0809336377785336
1724,-0.115913750434839
1725,-0.118118995572974
1726,-0.124971843350353
1727,-0.099963644953032
1728,-0.11647089194727
1729,-0.121763105317893
1730,-0.102007223543204
1731,-0.102765165675404
1732,-0.130840820765701
1733,-0.108768363957513
1734,-0.114402704286902
1735,-0.122205517267541
1736,-0.111979440547722
1737,-0.129101066502138
1738,-0.106240696988091
1739,-0.125100386773799
1740,-0.112001391554489
1741,-0.111941064105975
1742,-0.132397995718223
1743,-0.129132636287056
1744,-0.119409233391513
1745,-0.0913938879780553
1746,-0.141186212182781
1747,-0.10313744449399
1748,-0.113887657301515
1749,-0.109320533233108
1750,-0.117158451696746
1751,-0.0935961455817852
1752,-0.122405292215971
1753,-0.12773037138272
1754,-0.116364237807344
1755,-0.113944236600362
1756,-0.113463179386935
1757,-0.0925710066982864
1758,-0.0860034117437665
1759,-0.0946414893789296
1760,-0.11559489349915
1761,-0.105782195830602
1762,-0.117955415775267
1763,-0.100523270198877
1764,-0.0886737092885598
1765,-0.119832081660677
1766,-0.0915529639051477
1767,-0.124940917763503
1768,-0.11401682620117
1769,-0.0773245949651297
1770,-0.116091762933932
1771,-0.103620322346968
1772,-0.114713101118962
1773,-0.0824493893723327
1774,-0.108612023109512
1775,-0.0875528329708442
1776,-0.107655425661553
1777,-0.111117362412812
1778,-0.124684123211072
1779,-0.0878155496487817
1780,-0.133147980216255
1781,-0.121462566046645
1782,-0.109061790220245
1783,-0.135388007890776
1784,-0.111551025487576
1785,-0.116826452323745
1786,-0.086596497017086
1787,-0.103740473110026
1788,-0.100420042375283
1789,-0.0749896568117616
1790,-0.11197828089673
1791,-0.124629207171021
1792,-0.117041543504493
1793,-0.103831773778392
1794,-0.112665578568214
1795,-0.095886809456479
1796,-0.11208404139619
1797,-0.0948724520679777
1798,-0.0894458936613085
1799,-0.0963880719507867
1800,-0.110115166456963
1801,-0.0964868358782373
1802,-0.111706367063854
1803,-0.114355258072841
1804,-0.125114147764897
1805,-0.109626354307313
1806,-0.09492525046465
1807,-0.106319725825861
1808,-0.134657772020603
1809,-0.110328566481074
1810,-0.113502164153448
1811,-0.0861047113921138
1812,-0.116757548664116
1813,-0.115413556467251
1814,-0.0958105942602377
1815,-0.0642970703150116
1816,-0.105873851865093
1817,-0.112268194371365
1818,-0.138461633909555
1819,-0.111506341440241
1820,-0.122650837453194
1821,-0.12642170953454
1822,-0.097253150418555
1823,-0.094373056700323
1824,-0.100790773053384
1825,-0.0822605367822678
1826,-0.112007776679838
1827,-0.0915808871897202
1828,-0.0796504809367825
1829,-0.12464629573916
1830,-0.100386234725795
1831,-0.132504310083169
1832,-0.122811050800578
1833,-0.124585418331847
1834,-0.102280046225379
1835,-0.0960915380920421
1836,-0.103307467967773
1837,-0.0981925128941305
1838,-0.0899999928572845
1839,-0.113160351506987
1840,-0.0941998428191779
1841,-0.0906787029172562
1842,-0.114348102975801
1843,-0.0995359073036126
1844,-0.0966619423105445
1845,-0.121544703441622
1846,-0.126561900106113
1847,-0.0887109437804492
1848,-0.0870295873707548
1849,-0.122003868188983
1850,-0.112459833554664
1851,-0.11586058980477
1852,-0.0810462145094913
1853,-0.126769555324396
1854,-0.0926170204147971
1855,-0.118018778678704
1856,-0.0944467176341316
1857,-0.122604063082492
1858,-0.110851918659807
1859,-0.113334726901905
1860,-0.138614353128538
1861,-0.124028238178003
1862,-0.0847588242106975
1863,-0.0952190131764702
1864,-0.102740099205113
1865,-0.104847754222221
1866,-0.129133517913734
1867,-0.095339299496318
1868,-0.090576717769161
1869,-0.111496535809549
1870,-0.109210963315981
1871,-0.105462424121558
1872,-0.121147512234375
1873,-0.0826747574091031
1874,-0.121796648623453
1875,-0.123961695663129
1876,-0.114890330429084
1877,-0.109545438356022
1878,-0.103166313759564
1879,-0.102478883867228
1880,-0.0917740675615903
1881,-0.100110310016742
1882,-0.127364799685012
1883,-0.11065932832839
1884,-0.113652588886868
1885,-0.111378298607841
1886,-0.0914091287626777
1887,-0.113251764621547
1888,-0.10663239791292
1889,-0.0871259846766863
1890,-0.115526486515608
1891,-0.113278246445457
1892,-0.110336294181788
1893,-0.0954463367028802
1894,-0.101070209478776
1895,-0.102871196527434
1896,-0.097231971894611
1897,-0.111609019192995
1898,-0.108506076545991
1899,-0.0960343984002318
1900,-0.10164907465908
1901,-0.124015042494829
1902,-0.110003175957894
1903,-0.1060584164193
1904,-0.114254657874677
1905,-0.101755545920959
1906,-0.126664533928658
1907,-0.130633442127406
1908,-0.0987656675775601
1909,-0.114484292856576
1910,-0.0994624365040055
1911,-0.100749892787074
1912,-0.104242012919083
1913,-0.0940556502426026
1914,-0.0837283727157366
1915,-0.117945097478926
1916,-0.0996994490535252
1917,-0.110838625726541
1918,-0.122370548664699
1919,-0.120182210541616
1920,-0.0865696980079258
1921,-0.102583886817481
1922,-0.110152632335952
1923,-0.126803693976966
1924,-0.120752048638202
1925,-0.106053724047472
1926,-0.101798959095731
1927,-0.109569111350856
1928,-0.0958658114455277
1929,-0.126011543484198
1930,-0.0989886539869719
1931,-0.099261330613671
1932,-0.106526828911746
1933,-0.120844679292588
1934,-0.119441635377529
1935,-0.119929229235494
1936,-0.0810385975015614
1937,-0.108819230155347
1938,-0.0933348539578522
1939,-0.10346996950406
1940,-0.0986212000384421
1941,-0.111551325575929
1942,-0.129612573700416
1943,-0.0911085361737083
1944,-0.121512313206467
1945,-0.105994018296996
1946,-0.0901456769745968
1947,-0.126603225540637
1948,-0.119540824138939
1949,-0.107861132463171
1950,-0.119070282628116
1951,-0.107208900380252
1952,-0.102854809455872
1953,-0.124644530220149
1954,-0.124972997591145
1955,-0.0790738641763005
1956,-0.12699894532829
1957,-0.12204201780322
1958,-0.090260239720825
1959,-0.122243322236428
1960,-0.109604016238646
1961,-0.113154511449733
1962,-0.122345164372144
1963,-0.0963529903153426
1964,-0.109771117899738
1965,-0.125263747161438
1966,-0.102217831239411
1967,-0.078765450332054
1968,-0.120025399430531
1969,-0.125756745751319
1970,-0.102546726761312
1971,-0.0991828927002637
1972,-0.114859470305975
1973,-0.127428267321702
1974,-0.103660341550988
1975,-0.0986503800375903
1976,-0.12191731676337
1977,-0.0728088943529221
1978,-0.121778639127693
1979,-0.106991356249177
1980,-0.119738459072752
1981,-0.126200263642096
1982,-0.0904016285408144
1983,-0.0967690686804464
1984,-0.117501503485466
1985,-0.112521750325713
1986,-0.106809192823621
1987,-0.111846375900476
1988,-0.115336811325343
1989,-0.123068849589546
1990,-0.0892412813685847
1991,-0.0848504644488616
1992,-0.114821670564939
1993,-0.121815496038877
1994,-0.109176311302653
1995,-0.0852990147851725
1996,-0.0869226495927751
1997,-0.0960994166954816
1998,-0.107765203084036
1999,-0.101431435606294
2000,-0.0983251710513445
2001,-0.0950736646153756
2002,-0.105264320930786
2003,-0.133127166652608
2004,-0.12002137892043
2005,-0.095606344140676
2006,-0.120349282974665
2007,-0.106891371458359
2008,-0.0924748182648332
2009,-0.103607861496898
2010,-0.0961648079136242
2011,-0.0967846087555544
2012,-0.127770944918614
2013,-0.109010283446785
2014,-0.0987888611621635
2015,-0.109432955157525
2016,-0.0965089251834008
2017,-0.0977893226707378
2018,-0.108371833698887
2019,-0.111573617769845
2020,-0.136523211304515
2021,-0.111565029180878
2022,-0.110680713518825
2023,-0.126327924799378
2024,-0.104692511371266
2025,-0.104607626563962
2026,-0.114282694321109
2027,-0.116519810605454
2028,-0.108293306942838
2029,-0.104272993428563
2030,-0.0741009327869372
2031,-0.0867367070003803
2032,-0.124860692326199
2033,-0.103514766262704
2034,-0.143634660020803
2035,-0.0841006637278698
2036,-0.113741808787304
2037,-0.138259742806048
2038,-0.124395613626657
2039,-0.0741141811682731
2040,-0.119436454297975
2041,-0.0748957838906875
2042,-0.130739454203127
2043,-0.124168115561368
2044,-0.122346887973396
2045,-0.0999418181896773
2046,-0.0866375194193286
2047,-0.112875954342795
2048,-0.109661328858533
2049,-0.0854859413377343
2050,-0.104573976837587
2051,-0.108086146654131
2052,-0.0777123788883532
2053,-0.107172295249718
2054,-0.102265630410192
2055,-0.106390848491555
2056,-0.103076509238637
2057,-0.1078972429281
2058,-0.104525681535714
2059,-0.11077942057434
2060,-0.124975361103193
2061,-0.0907320487053236
2062,-0.131467123835688
2063,-0.107436062843529
2064,-0.102600612786135
2065,-0.109468565804171
2066,-0.130170476716239
2067,-0.114090984754187
2068,-0.116159136477083
2069,-0.127429859629953
2070,-0.103180373329034
2071,-0.113425035839335
2072,-0.123010322216225
2073,-0.102883361052323
2074,-0.110628863819353
2075,-0.104994593377642
2076,-0.113300818312401
2077,-0.0830735821910983
2078,-0.12155378812872
2079,-0.0651697644684665
2080,-0.0955015938424871
2081,-0.0909332221316287
2082,-0.106352296839419
2083,-0.116871288965414
2084,-0.109177072644461
2085,-0.124889784238281
2086,-0.113039423108774
2087,-0.136574127825699
2088,-0.117503828943879
2089,-0.110388076460678
2090,-0.127005581283485
2091,-0.0848233824800863
2092,-0.103970083239479
2093,-0.0871212699029015
2094,-0.102605828896152
2095,-0.129777025443633
2096,-0.123997244474048
2097,-0.117900041047737
2098,-0.110720645538391
2099,-0.116190213292239
2100,-0.117046939022283
2101,-0.122145936805171
2102,-0.117712679945593
2103,-0.079038936577626
2104,-0.100935099064539
2105,-0.122417530031982
2106,-0.0993600623006954
2107,-0.0872599808776632
2108,-0.115877239735827
2109,-0.0992199218217376
2110,-0.0848609665505705
2111,-0.0996456234983723
2112,-0.118274836833415
2113,-0.109102580338404
2114,-0.115689980536959
2115,-0.111570916547719
2116,-0.0924876473286321
2117,-0.0893673062284957
2118,-0.110818435271154
2119,-0.108953407504663
2120,-0.102863719857828
2121,-0.134012426750124
2122,-0.0983860216478678
2123,-0.127512230671401
2124,-0.101187493821844
2125,-0.0889446679624309
2126,-0.103176619620606
2127,-0.0763720864006667
2128,-0.123514660836774
2129,-0.120237710645529
2130,-0.121549179598046
2131,-0.111247613104855
2132,-0.101897670979868
2133,-0.0915251126786726
2134,-0.117511262273475
2135,-0.121392349687052
2136,-0.132412208942767
2137,-0.108165350136162
2138,-0.0934390753296837
2139,-0.117701022512314
2140,-0.119558961609943
2141,-0.116288473796039
2142,-0.111928323774505
2143,-0.108937606749539
2144,-0.119470396882121
2145,-0.110896232956935
2146,-0.113071388297207
2147,-0.0764774583027785
2148,-0.0928343832452105
2149,-0.0965694968522221
2150,-0.0856354666930102
2151,-0.117716073210165
2152,-0.119093609511842
2153,-0.118648829562311
2154,-0.106407976691428
2155,-0.111912639217255
2156,-0.0921311745432906
2157,-0.0997429585179997
2158,-0.100925691982934
2159,-0.107691329425742
2160,-0.106556531437606
2161,-0.112882483722451
2162,-0.0886199690751632
2163,-0.0914827129500691
2164,-0.0891891509065596
2165,-0.114732220493222
2166,-0.111537420942687
2167,-0.112944042171381
2168,-0.102588077555559
2169,-0.0916667382207818
2170,-0.0849678861396901
2171,-0.0881049620706942
2172,-0.134648311775041
2173,-0.110804286926195
2174,-0.12450298855835
2175,-0.110430695201541
2176,-0.116183706251628
2177,-0.11320275306617
2178,-0.120222793050134
2179,-0.0804162625647001
2180,-0.122635447999543
2181,-0.111922974052255
2182,-0.10478502058868
2183,-0.127052433940246
2184,-0.0878089134455614
2185,-0.110424885548609
2186,-0.120124517827956
2187,-0.107053737222459
2188,-0.105297882570847
2189,-0.110543097924813
2190,-0.111449965258868
2191,-0.133207609900287
2192,-0.128723698655924
2193,-0.105854024138867
2194,-0.116102517378793
2195,-0.0978538549750435
2196,-0.0879030752714874
2197,-0.115263205117313
2198,-0.11863992953926
2199,-0.0981562532211431
2200,-0.0939690131873889
2201,-0.114974633915365
2202,-0.125240565447413
2203,-0.094151397652439
2204,-0.094425708294539
2205,-0.121256399391132
2206,-0.123226809328387
2207,-0.103347157018535
2208,-0.0976851155046585
2209,-0.0940027085193169
2210,-0.0942188537806321
2211,-0.137162788903512
2212,-0.124799599532197
2213,-0.109594458226398
2214,-0.115946273637793
2215,-0.139734661361173
2216,-0.101466486385568
2217,-0.116311840111933
2218,-0.0905961283569498
2219,-0.106354145140151
2220,-0.105885707143567
2221,-0.0875750845577408
2222,-0.103598998463363
2223,-0.112526810308774
2224,-0.105226199125163
2225,-0.104936546493752
2226,-0.0968181234982302
2227,-0.11190913500203
2228,-0.116126003929418
2229,-0.127976306187554
2230,-0.105678421564816
2231,-0.103212871295264
2232,-0.101854929341482
2233,-0.11471620257886
2234,-0.109274354165502
2235,-0.10507839220498
2236,-0.133247095882961
2237,-0.111552485485015
2238,-0.100773343292157
2239,-0.126691409989517
2240,-0.126356935162087
2241,-0.100004475509315
2242,-0.123073470853658
2243,-0.102317821661552
2244,-0.0811890875265121
2245,-0.107316806167172
2246,-0.106155471802545
2247,-0.110464102815571
2248,-0.0819904016637283
2249,-0.11099916736597
2250,-0.101656914069533
2251,-0.100758793469313
2252,-0.110939599874639
2253,-0.0959870924451365
2254,-0.0989986853869507
2255,-0.0972879779092769
2256,-0.0997831701984222
2257,-0.0936120264376494
2258,-0.11694385408607
2259,-0.0922276006757163
2260,-0.108078214678065
2261,-0.0957174253065457
2262,-0.101589598473565
2263,-0.12922545842203
2264,-0.11598404183075
2265,-0.0935220312814262
2266,-0.0979952671375225
2267,-0.119948479082177
2268,-0.11254959455247
2269,-0.118783654473904
2270,-0.105169212536676
2271,-0.12694807517195
2272,-0.102802562225522
2273,-0.12044213181707
2274,-0.114674694428444
2275,-0.104366506408913
2276,-0.115037164177179
2277,-0.0893760404787261
2278,-0.0976231498734541
2279,-0.110229286578328
2280,-0.114640357851682
2281,-0.123761396498726
2282,-0.0961736949850462
2283,-0.102636598040615
2284,-0.0772165601260783
2285,-0.116328507921976
2286,-0.119890261079188
2287,-0.124543427953773
2288,-0.108019363104317
2289,-0.108425712308177
2290,-0.0894094480312528
2291,-0.09954138221619
2292,-0.101222287834395
2293,-0.126718418425708
2294,-0.0954910685180778
2295,-0.114307294467358
2296,-0.0941628067689835
2297,-0.136588668074074
2298,-0.123668033161968
2299,-0.092519864154164
2300,-0.0955320739204799
2301,-0.105899398306406
2302,-0.106001292190216
2303,-0.0971203768732964
2304,-0.116141133535876
2305,-0.0911274247001284
2306,-0.112281284300009
2307,-0.125443196216936
2308,-0.101323281103956
2309,-0.116240245718613
2310,-0.114046314197585
2311,-0.106528194689139
2312,-0.116559672545624
2313,-0.116964450200916
2314,-0.109169629199745
2315,-0.102059726319508
2316,-0.121599823266435
2317,-0.123802122807319
2318,-0.0983119211745952
2319,-0.0908433949346432
2320,-0.106989726379591
2321,-0.0985563119347602
2322,-0.105636365686855
2323,-0.113109813802087
2324,-0.100043074490053
2325,-0.110720255235521
2326,-0.109953662869971
2327,-0.102435772015808
2328,-0.089769850345354
2329,-0.120732337297615
2330,-0.0926307549723629
2331,-0.118713879691181
2332,-0.119806261806958
2333,-0.0901196992130285
2334,-0.0845039682620235
2335,-0.0865489079459317
2336,-0.110397173673325
2337,-0.121947905945243
2338,-0.0906417696662842
2339,-0.126830998669206
2340,-0.111293854172088
2341,-0.132874860175104
2342,-0.0931331107933056
2343,-0.0890960696292053
2344,-0.129904478023537
2345,-0.101224627244949
2346,-0.105201043240175
2347,-0.126324897670658
2348,-0.126299721324049
2349,-0.107837936124114
2350,-0.127768076473526
2351,-0.098252204548719
2352,-0.11109242559718
2353,-0.113809612504671
2354,-0.102664380731348
2355,-0.11248924214063
2356,-0.106725066707405
2357,-0.113417822624297
2358,-0.0966843046798185
2359,-0.11186959551778
2360,-0.0808187085716873
2361,-0.135974926433904
2362,-0.105318222483184
