"relative_path","bytes","sha256"
"results/L3_spatial_CellChat/spatial_cellchat_patient_pair_summary.csv","2805","74445746bb47ce7982bacce640d9022013e6a8c974e7079c1672062f40ded7db"
"results/L3_spatial_CellChat/spatial_cellchat_prespecified_direction.csv","6798","e76fa4caf8d3506c1a870aebe6403c6c65bc743f28b59ef3a4d79e2337926f4d"
"results/L3_spatial_CellChat/spatial_cellchat_status.csv","910","bbaefa78793c5d54229a4048ecfd513cda9c53ad4219077408bc28cb5fa09059"
"results/L4_immune/epic_high_vs_low.csv","1421","54da09ee0adca294e92e3ba84416118a6df785eee6ecc84d236a47aef057be42"
"results/L4_immune/epic_tumor_cell_fractions.csv","65336","8dcdd17b65b1d2cf216953eced051826801046698a851b7afef7d65bc441c860"
"results/L4_immune/epic_warnings.txt","372","dea53c16742239b3f62e8da86192f02251c7b799186158a9909a66b4b57830e7"
"results/L4_immune/mcpcounter_high_vs_low.csv","1609","2de5571851310be3bc26600622d8d4cb7cfd031f55f33fc98bed2345cccdf189"
"results/L4_immune/mcpcounter_tumor_scores.csv","51258","d48f9642287887969823746248e55d1322901a2484f42ed60ec6e02f17d6950f"
"results/L4_immune/sessionInfo.txt","806","cec97cd92e889eb2272a0aa50f4497df8a6dcf56fe104102948846066f72cdab"
"results/L4_immune/tumor_fap_caf_groups.csv","15245","71cd297f80b5744611211fa54de14567eef3a38afcf30dd4b10c964c6046625f"
"results/L4_oncoPredict/gdsc2_high_vs_low_all_drugs.csv","33960","43efa679e9d27ed3bc8da75cb1a01c97203bf67761ca59b5d0b830cba3909d72"
"results/L4_oncoPredict/gdsc2_no_power_transform_high_vs_low.csv","18742","f3197c550ebfb5daa51d545bd082da57da984835d666855e973cc89d2ecef218"
"results/L4_oncoPredict/gdsc2_predicted_response_no_power_transform.csv","1307647","1c92b6e400cc00a004eb07b1865436b136bb2b022fd0f8635cfa6cd8060ed083"
"results/L4_oncoPredict/gdsc2_predicted_response_tumors.csv","1300077","38bae1b00e85731625d7c14254556bd55fece7a9d7afb3291fd7a390ddee231c"
"results/L4_oncoPredict/gdsc2_prediction_quality_audit.csv","7797","dfb34bfc02cb7739d56f16fea35a01f3bf92e197eb52f64a050cf02dcc684ae8"
"results/L4_oncoPredict/gdsc2_top25_lower_predicted_response.csv","4522","fb77707c1debe06dab6a641c21c55f0c9e9cde6470de5915d6b0125dab574e31"
"results/L4_oncoPredict/oncoPredict_no_power_warnings.txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"results/L4_oncoPredict/oncoPredict_warnings.txt","39","b7f948cf8c6a60abfc928d8b91b8d22f7f1d948a6c1c18db411df189ae4a5223"
"results/L4_oncoPredict/sessionInfo.txt","3207","f53be0d75773f2d1ab4f8d7dc850a395f712adba275c6b6cf91da9b4d1a78055"
"results/RPPA/legacy_processed_table_agreement.csv","173","824388f0ddd04bb3bb4a952f980431467e53c2c9048e691d026ef350450384f1"
"results/RPPA/rppa_download_and_score_manifest.csv","193","c5ccd3891b442ac69a3c0b7f2a4a7c633cb9676069511de4872516ce6202cc0a"
"results/RPPA/rppa_tgf_beta_correlations_from_raw_api.csv","273","4a77bdb7ce3b6e92396e8433a776e36f14abf8b227881083252318893e0de399"
"results/RPPA/sessionInfo.txt","752","980fdf9ca5355f7b422c39628817e57ba8af4645924f0884543e9f7d9bd7e3fd"
"results/RPPA/tcga_rna_rppa_merged_from_raw_api.csv","22357","172f032f740c0255cf7494a64a7aed776fc6707cca47774c7e9398797e66bed1"
"results/UALCAN_CPTAC/sessionInfo.txt","674","9b4dd4cc5fdafbcef71bb74ea8911bcfb88dc627968b7e9d5f21c90688112558"
"results/UALCAN_CPTAC/ualcan_cptac_primary_vs_normal.csv","1727","f75f133f9008a21056b7781470e4555b580401857d1971dfc81404ffa7e31194"
"results/UALCAN_CPTAC/ualcan_download_manifest.csv","1423","3218440b3ac5ff8ee8760d186bcafbca94ed10dc45ef16a004fa1a55219af538"
"run_logs/01_tcga_l0.log","1510","a6e66c9a1a80c97597ce0e75826ddb37f48ad001e525eb676cd66564475a402f"
"run_logs/03_spatial_l2.log","1072","61a28374eb0affd094cafcda73fe4af8c5a12c21f73affc0f5d4d75c413384fc"
"run_logs/04_nichenet_l3.log","1532","e23884f82acc8759e47744f1665260e66537e6e2a12ce2c6b94cb28948b185ad"
"run_logs/05_immune_l4.log","1266","df4a2a6ebaa16bdaed4139c7bda7b9664a35065d1e261fa9e7fa0def0953e82d"
"run_logs/07a_select_qi_hvg.log","976","d3527d7fd3754ce2331e305f68fc3a397564310148ad8fab8b491ea07cc1715a"
"run_logs/07c_harmony_integration.log","9038","477e9378953c5d794616d228e230dfb598b89c3168b27356c6e97b7d942a096c"
"run_logs/08_rppa_validation.log","1068","f24d7c1ac62690e79b8a60c6da114bb1f5b82b4391e2bdad0f892f994b7ffc38"
"run_logs/09_pathway_tf_l3.log","2060","13aab320703d8721cdfe351f49e93f0214e64d28a545a67fa0e4ed636e0f3bdc"
"run_logs/10_cptac_protein_validation.log","1088","20c6217e6b70ede26204581d672b118e73ac35562ffdf28890cd06dbe0751ea3"
"run_logs/12b_gse166555_statistics.log","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"run_logs/13_valdeolivas_spatial.log","2272","45efa743811f6db255f0d456d5f24715b6bd844e086adbcae73610ffa86c2fd0"
"run_logs/14_spatial_cellchat.log","47734","67b18f70b50c9c107fa374c79cae0492e70b77d3db5b3ff3b2aa347b562dc856"
"run_logs/14b_spatial_cellchat_postprocess.log","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"run_logs/15_ualcan_cptac_parser.log","808","20475b9db9083194ac96c0a29843d0fa80d6dcd454fb797cb90c3a915c763289"
"run_logs/17_tcga_primary_sensitivity.log","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"run_logs/20_regenerate_all_figures.log","1514","9ee79959ab124284917318030c8749616436a8be2781cda866ae81cc4978d410"
"run_logs/cellchat_conventional.log","2700","d08b3d61a2e0be7656bf7893a0b78bf312550fbc26a3b7bc17a476e80e337baa"
"run_logs/run_manifest.csv","1736","11202119396fa129c0012d1763283142a93e52437b84c85d6721df0b081fd0ba"
"run_r461_pipeline.ps1","4731","3d5e7f1a68604aefdd96a1a353a5d09e6f73c2c2ed45be5eb9efbd57722cecae"
"scripts/01_tcga_l0.R","9813","56c50ed9d2e620a37e69374caa8f1a208330a899a69ec66f0b5286fc9fdd20a2"
"scripts/02_singlecell_l1.py","12176","55b1785918561159e6aeef91fa96eb6d4685bea78ee28b31195f46716a7b7c62"
"scripts/03_spatial_l2.R","7600","d6d95d53d304f1e0fc2ca35cb3e0f7fc6afa01728b2032da4131c9e5c45d465d"
"scripts/04_nichenet_l3.R","5358","1b38b9f9d0f6b2bd4197dd1502a2821964486d97039a6e7afee68103509fb336"
"scripts/05_immune_l4.R","3874","cccc934f02d2a502ad6e1ea5507081410c89b5bcfcf2305705031a224f861e97"
"scripts/06_oncopredict_l4.R","5949","1a19ea76c2985e92d6fb874fd31ba99b4b45ac7eb9e9c1147656ba0b148896e6"
"scripts/07a_select_qi_hvg.R","1767","83d9388970ea43cc928e345de7f5974c7b91b28dea875185679d050fe1893850"
"scripts/07b_extract_gse_harmony_matrix.py","2684","1570adab7e61b94709a7a4efec9e4cf04ad1762abd216eaf31a035960ca06a11"
"scripts/07c_harmony_integration.R","4934","9bfb87720b03ee29e5304b21191e4b612a95fbfc852cb7cb8da9612d463bfd4a"
"scripts/08_rppa_validation.R","3662","e92848f0007e5d92313c1f9049bcac85950d381bbf161ec459bca854aebc4dfc"
"scripts/09_pathway_tf_l3.R","4011","e9b59503ca02e7e5009866149549b199f2e3eb3daa03b84e89ab459245ea85b6"
"scripts/10_cptac_protein_validation.R","3696","5212d0877bb85cb7380fa88cb1e288bdac5b28a1de5302095417649f756beec8"
"scripts/11_download_valdeolivas_spatial.py","4705","08fa1dd929dd9f20329b46125e58c73b7809976a1e18617542648a6ebfb064f6"
"scripts/12_gse166555_validation.py","10628","3ec50fab62acca17ae30772849dfea64f55ae3dcd1b4e28082112a08f23de1c2"
"scripts/12b_gse166555_statistics.R","5227","b075a7642768a39f5bb483694400f2661b5ac2ee85404707523c33c0766214db"
"scripts/13_valdeolivas_spatial_validation.R","13699","072cbdad8049b28b51afd17963cfc761523ca0bfba8c6dcbc2ee258b6703223f"
"scripts/14_spatial_cellchat_validation.R","8918","4eee2437fc44badf4decb20a59099104da6aae5ef42c49fdcf58a6f4383c25d8"
"scripts/14b_spatial_cellchat_postprocess.R","1747","170caaa587bc14049345b9df645209ccfb917a6e03b8aaeb9592e1f5b445a2d6"
"scripts/15_ualcan_cptac_parser.R","6116","73dc70a13d06174e7678792b99ce9ec309fae99f9dbaa7b9b0dc5407f877987b"
"scripts/16_verify_new_references.R","4354","c13b37a202308eaa29ad3ac7209e9b82568da9c7cffba5611a90a8baf2f167e3"
"scripts/17_tcga_primary_tumour_sensitivity.R","4327","bc15c6954a458607ea4d566a3a026be68973ebf26183e449dd1f6242378b2c89"
"scripts/18_tcga_individual_claudin_and_matched_sensitivity.R","5305","d0538c46c9e655c28956edc939302744813da0e6b0f6af6471449c8626da5730"
"scripts/20_regenerate_all_figures.R","37576","a984448a3f9859857de235605b81b9e0f0c503b76c60d05dd273b48388e05a93"
"scripts/audit_and_document_tools/audit_round3_documents.py","4964","d8a0dae47b9693fc179dbbb1c86e4c6fcca3e0852f337a5e7ba357eb65e3c451"
"scripts/audit_and_document_tools/build_round3_documents.py","16684","d9ce05a3f800d959a0ede7afcc58f01feafc2968ad7c4004c906c9c5003433e2"
"scripts/audit_and_document_tools/build_verified_evidence_ledger_r461.R","15601","94efc79ed0689a66bba965a48e6f12efdace5e8c542e05f1c9e0a2b5ff22ad6d"
"scripts/audit_and_document_tools/compare_pre_post_r461.R","6237","43fcba2d6753abe1e9324a53825d0cfc16265432c1c3c684573aaf8366ac481d"
"scripts/audit_and_document_tools/query_reference_36_crossref.R","1606","3ca7f1d6b2e734f4b3fe6de61fec4e690681a98b81418eaee99ea1a8641c51ad"
"scripts/audit_and_document_tools/verify_all_references_r461.R","7376","3508916862987f799ec39cca3f2468b8384890c0bbc5dbf6c76d297037cd75d3"
"scripts/audit_and_document_tools/verify_final_manuscript_references_r461.R","4984","746c7967578385bb6e809020a1b48dfb0e297347e3125ce67a7281afb3a5ec79"
"scripts/cellchat_legacy/export_cellchat_genes.R","301","3db3f0d61f05b1538b71589ecfcfa8e034b5046e90ce7cef95d4057aea73da89"
"scripts/cellchat_legacy/install_cellchat.R","1592","f0014b8f88c4d8c243b8da627cd6ebf0d35c5d0f672ca6c58de52a8fffe8e502"
"scripts/cellchat_legacy/prepare_cellchat_input.py","7453","f57733b92be6a6408b767bcaa5c974690941b3ffe3c700fd4ba16a9ad32115dd"
"scripts/cellchat_legacy/run_cellchat_reanalysis.R","4329","be69be4095cf85b88b6873299551c4d8f9d750725abe13456ada63ce85b194ca"
"scripts/cellchat_legacy/run_cellchat_smc20_sensitivity.R","2246","615a2d63a27f73ff438fc225d9221497116b50763b3feda9bb67abcbae8c3cc5"
"scripts/download_segmented.py","5476","90a898c9d4a7d908e20230d6c1b8d81e0cbfb91059780fc8161513905eb7304c"
